employee_id,age,gender,role,experience_years,salary,projects_assigned,certifications,remote,overtime_hours,satisfaction_level,performance_score,training_hours,left_company
9101,32,Female,DevOps,3,2590.65,1,1,1,0.0,0.39,50.0,37,0
9102,43,Female,Data Engineer,8,1902.66,2,0,1,10.1,0.33,50.0,52,0
9103,40,Male,QA Engineer,6,2821.5,4,3,0,11.5,0.21,50.0,59,1
9104,46,Female,Product Manager,14,2709.42,3,2,0,2.4,0.27,59.8,43,1
9105,27,Male,Developer,2,2776.53,2,3,0,7.4,0.18,50.0,63,0
9106,32,Female,Developer,3,2514.51,1,2,0,10.8,0.19,50.0,16,0
9107,41,Male,QA Engineer,3,2831.37,3,0,1,2.5,0.34,50.0,24,0
9108,38,Male,DevOps,6,2513.72,3,0,0,14.2,0.19,50.0,63,0
9109,47,Female,Data Engineer,14,2893.57,1,0,0,21.6,0.14,59.2,40,0
9110,38,Male,Developer,6,3128.36,5,2,1,9.6,0.36,50.0,14,1
9111,49,Female,Security Analyst,7,2508.37,3,0,1,17.2,0.33,50.0,13,1
9112,39,Male,Security Analyst,3,2960.27,5,0,1,11.9,0.4,50.0,23,0
9113,43,Male,Data Engineer,7,2443.7,3,2,1,8.2,0.38,50.0,40,0
9114,32,Female,Data Engineer,5,2882.02,5,1,0,10.1,0.14,50.0,49,1
9115,35,Female,QA Engineer,7,2489.5,1,0,1,8.4,0.45,50.0,33,0
9116,42,Female,Developer,11,2624.22,2,0,1,11.9,0.33,50.0,47,1
9117,47,Male,Developer,12,2595.86,4,0,0,11.7,0.15,57.0,31,0
9118,40,Female,Security Analyst,7,2580.94,1,0,1,17.6,0.32,50.0,64,0
9119,34,Male,QA Engineer,5,2834.96,2,2,1,6.1,0.41,50.0,91,0
9120,46,Female,QA Engineer,9,2580.73,5,1,1,6.2,0.35,50.0,32,0
9121,22,Male,SysAdmin,0,2478.76,5,0,0,16.9,0.14,50.0,49,0
9122,23,Female,QA Engineer,0,2801.49,3,0,1,10.3,0.42,50.0,47,0
9123,40,Male,Data Engineer,8,2304.26,4,0,0,9.1,0.25,50.0,42,0
9124,35,Female,Developer,3,2908.35,3,1,1,0.0,0.37,50.0,53,0
9125,39,Female,Data Analyst,5,2450.38,4,1,1,21.0,0.35,50.0,49,0
9126,35,Male,QA Engineer,6,2883.33,5,2,1,6.3,0.39,50.0,30,0
9127,39,Male,Product Manager,9,2739.08,1,2,1,12.0,0.38,50.0,66,0
9128,28,Male,QA Engineer,2,3025.8,2,3,1,6.3,0.37,50.0,44,0
9129,39,Female,SysAdmin,3,2960.78,1,3,1,14.9,0.32,50.0,32,1
9130,42,Male,Product Manager,11,3004.24,3,3,1,16.5,0.33,50.0,88,0
9131,44,Male,Security Analyst,10,2877.35,5,2,1,3.1,0.4,50.0,37,0
9132,51,Female,SysAdmin,10,2788.56,1,2,0,21.1,0.08,50.0,45,0
9133,36,Female,QA Engineer,6,2849.97,2,1,1,0.0,0.4,50.0,43,0
9134,37,Female,DevOps,5,2554.7,3,0,0,9.4,0.2,50.0,37,0
9135,22,Female,SysAdmin,0,2950.66,2,1,0,3.0,0.21,50.0,48,1
9136,30,Female,Data Engineer,4,2705.62,3,2,0,14.6,0.09,50.0,23,0
9137,33,Male,Data Engineer,2,2603.14,4,2,0,21.2,0.08,50.0,51,0
9138,43,Male,Developer,5,2692.07,5,1,0,12.6,0.21,50.0,4,0
9139,30,Female,Product Manager,1,2464.03,4,2,1,5.9,0.35,50.0,14,0
9140,41,Female,Developer,6,2818.14,3,1,1,4.4,0.47,50.0,76,0
9141,34,Male,Product Manager,3,2379.65,1,0,0,23.8,0.08,50.0,14,1
9142,33,Male,Security Analyst,3,2783.75,1,1,1,4.3,0.47,50.0,0,0
9143,36,Male,Product Manager,2,2822.95,5,2,1,3.2,0.4,50.0,15,0
9144,31,Male,Security Analyst,2,2891.67,2,3,1,6.3,0.46,50.0,74,0
9145,31,Female,DevOps,2,2965.1,1,3,0,6.6,0.28,50.0,4,0
9146,22,Male,Data Engineer,0,2313.87,5,1,0,5.1,0.23,50.0,20,1
9147,33,Female,Data Analyst,4,2518.26,3,1,1,4.2,0.43,50.0,10,0
9148,31,Female,SysAdmin,3,3060.57,2,3,1,8.6,0.45,50.0,34,0
9149,30,Male,Data Analyst,1,2334.36,5,1,0,10.9,0.18,50.0,31,0
9150,38,Female,Security Analyst,7,2567.88,3,0,1,11.1,0.33,50.0,30,0
9151,40,Female,Data Analyst,10,3373.21,3,4,1,0.0,0.42,56.0,77,1
9152,36,Male,DevOps,8,2320.98,2,0,0,4.3,0.23,50.0,16,0
9153,42,Female,Security Analyst,4,3465.88,2,5,0,7.6,0.18,50.0,37,1
9154,39,Female,SysAdmin,8,2762.43,1,1,0,9.7,0.21,50.0,46,0
9155,32,Female,Product Manager,3,3176.13,1,3,1,11.2,0.39,50.0,20,0
9156,31,Male,Data Engineer,2,2523.52,5,0,1,1.5,0.4,50.0,49,0
9157,37,Male,DevOps,4,2367.59,4,0,1,9.1,0.41,50.0,32,0
9158,39,Male,Product Manager,5,2983.93,5,2,1,22.8,0.37,50.0,47,0
9159,46,Male,SysAdmin,9,2602.44,5,1,0,5.9,0.21,50.0,37,1
9160,44,Female,Security Analyst,10,2937.88,5,2,1,0.0,0.42,50.0,0,1
9161,30,Male,Data Engineer,3,2509.82,1,1,0,18.2,0.09,50.0,66,0
9162,34,Female,Data Analyst,3,2641.14,1,2,1,9.6,0.44,50.0,81,0
9163,40,Male,Security Analyst,5,2301.52,1,0,1,6.0,0.37,50.0,36,0
9164,43,Female,DevOps,6,3033.04,2,2,0,20.4,0.21,50.0,22,0
9165,42,Female,Security Analyst,6,2730.67,4,1,0,0.0,0.25,50.0,70,0
9166,34,Female,Product Manager,7,2753.73,4,4,0,6.4,0.24,50.0,77,0
9167,24,Female,Data Analyst,1,2688.02,1,2,1,0.0,0.43,50.0,36,0
9168,27,Male,Data Engineer,2,2644.77,4,1,0,20.9,0.17,50.0,35,0
9169,37,Male,SysAdmin,7,2902.88,1,1,0,5.6,0.17,50.0,38,0
9170,37,Male,Product Manager,5,2543.24,4,1,0,0.0,0.31,50.0,6,0
9171,26,Male,QA Engineer,1,2811.69,5,1,1,0.0,0.41,50.0,34,0
9172,35,Male,QA Engineer,5,2789.35,4,0,1,17.9,0.31,50.0,74,0
9173,40,Male,Data Engineer,6,2352.18,4,1,0,24.0,0.09,50.0,36,1
9174,25,Male,SysAdmin,1,2762.94,3,2,0,8.5,0.31,50.0,19,0
9175,43,Male,SysAdmin,8,2470.62,3,1,0,10.2,0.16,50.0,49,0
9176,31,Male,Security Analyst,2,3191.81,3,3,0,5.8,0.21,50.0,26,0
9177,45,Female,Data Engineer,11,2714.72,5,1,1,16.5,0.42,50.0,38,0
9178,30,Female,Security Analyst,4,2663.02,2,2,1,5.0,0.47,50.0,14,0
9179,26,Female,Developer,1,2255.29,4,0,1,3.4,0.49,50.0,19,0
9180,31,Male,Product Manager,4,2475.41,5,1,1,6.4,0.35,50.0,54,0
9181,34,Male,Security Analyst,2,2411.08,2,1,1,14.6,0.35,50.0,42,0
9182,31,Male,Data Analyst,3,2488.67,1,1,0,15.0,0.2,50.0,24,0
9183,33,Female,Data Analyst,2,2325.72,5,0,1,0.6,0.48,50.0,42,0
9184,37,Male,QA Engineer,3,3308.39,3,5,0,8.9,0.22,50.0,27,0
9185,33,Female,QA Engineer,4,2441.94,1,1,1,0.0,0.39,50.0,24,0
9186,34,Female,Data Analyst,3,2851.47,3,2,1,1.5,0.43,50.0,63,0
9187,22,Female,Product Manager,0,2914.76,4,4,1,7.3,0.34,50.0,55,0
9188,38,Female,DevOps,8,2514.95,3,2,1,3.1,0.44,50.0,39,0
9189,34,Male,QA Engineer,3,2700.33,3,2,1,10.1,0.39,50.0,42,0
9190,47,Male,DevOps,12,2474.49,2,1,1,19.5,0.32,50.0,39,0
9191,27,Male,Security Analyst,2,2369.79,5,1,1,12.0,0.4,50.0,49,1
9192,22,Female,DevOps,0,2477.36,1,1,1,21.6,0.32,50.0,24,0
9193,39,Female,Data Engineer,7,3216.57,2,3,0,6.8,0.2,50.0,57,0
9194,37,Male,SysAdmin,6,2667.81,4,2,1,8.1,0.39,50.0,47,0
9195,26,Female,SysAdmin,1,2958.36,4,3,0,15.2,0.18,50.0,34,0
9196,22,Female,Developer,0,2763.79,2,3,1,19.7,0.35,50.0,30,0
9197,47,Male,SysAdmin,10,3277.54,4,4,0,13.9,0.15,52.8,56,0
9198,46,Male,Data Analyst,14,2337.03,1,1,0,16.6,0.09,50.0,36,0
9199,22,Male,Developer,0,2979.54,5,2,0,8.9,0.21,50.0,26,0
9200,31,Male,Developer,2,2783.01,1,1,1,1.7,0.48,50.0,32,0
9201,48,Female,Security Analyst,10,2576.46,5,1,0,15.5,0.17,50.0,55,0
9202,31,Female,QA Engineer,2,2922.78,3,1,0,7.2,0.23,50.0,7,1
9203,31,Female,Product Manager,3,2910.35,4,2,1,9.7,0.35,50.0,32,0
9204,32,Male,SysAdmin,4,3369.98,5,3,1,0.0,0.45,50.0,61,0
9205,26,Male,Data Analyst,1,2754.79,4,1,1,25.0,0.28,50.0,36,0
9206,22,Female,DevOps,0,2381.12,3,1,1,15.8,0.36,50.0,45,0
9207,43,Female,Product Manager,8,2413.2,5,0,1,19.9,0.31,53.7,61,0
9208,22,Male,Security Analyst,0,2933.9,1,2,0,19.2,0.12,50.0,57,1
9209,36,Male,SysAdmin,6,2452.22,5,2,1,10.6,0.34,50.0,31,0
9210,42,Female,QA Engineer,10,2437.26,2,0,0,0.0,0.24,50.0,37,0
9211,23,Female,Security Analyst,0,2451.3,5,4,1,10.3,0.37,50.0,58,1
9212,27,Female,DevOps,1,2638.07,1,0,0,5.1,0.21,50.0,58,0
9213,44,Female,Data Analyst,9,2727.97,3,2,0,19.7,0.09,50.0,38,0
9214,39,Male,Data Engineer,7,2514.05,2,1,0,14.9,0.08,50.0,38,0
9215,30,Female,QA Engineer,4,2583.96,5,1,0,12.4,0.22,50.0,45,0
9216,44,Female,Product Manager,9,2607.96,4,2,0,2.8,0.16,50.0,67,0
9217,44,Female,Security Analyst,5,2380.84,1,1,1,3.4,0.47,50.0,61,0
9218,37,Male,Product Manager,5,2609.27,5,1,0,0.0,0.22,50.0,53,0
9219,27,Male,SysAdmin,2,2667.31,4,2,1,2.4,0.49,50.0,18,0
9220,31,Male,Data Analyst,4,2702.03,5,3,1,9.5,0.43,50.0,34,0
9221,37,Female,QA Engineer,8,3130.66,3,2,1,4.0,0.4,50.0,35,1
9222,33,Male,Developer,2,2430.6,4,0,1,12.1,0.33,50.0,68,1
9223,42,Female,Developer,11,2664.68,2,2,1,15.0,0.39,50.0,35,0
9224,22,Female,Security Analyst,0,3042.23,1,4,1,12.7,0.33,50.0,65,0
9225,23,Male,Data Engineer,0,2431.33,3,0,1,23.7,0.25,50.0,28,0
9226,36,Female,Product Manager,7,2708.3,5,2,0,8.2,0.21,50.0,30,0
9227,31,Male,Security Analyst,4,2615.33,1,3,0,18.7,0.2,50.0,49,1
9228,29,Male,Data Analyst,3,2865.2,2,1,1,19.1,0.23,50.0,71,0
9229,22,Male,DevOps,0,2435.91,3,1,1,0.0,0.44,50.0,35,1
9230,35,Female,Data Analyst,2,2917.04,1,1,0,13.1,0.13,50.0,0,0
9231,34,Female,Data Analyst,2,2365.22,5,1,0,21.8,0.03,50.0,8,0
9232,40,Female,DevOps,4,2784.26,5,1,1,6.8,0.4,50.0,45,0
9233,35,Female,SysAdmin,5,2957.45,4,2,1,3.1,0.46,50.0,10,0
9234,33,Male,Product Manager,3,2465.19,5,0,0,12.8,0.19,50.0,22,0
9235,44,Female,Product Manager,11,2393.74,1,2,1,11.5,0.37,50.0,40,0
9236,24,Male,Data Analyst,0,2771.81,1,2,1,27.6,0.4,50.0,0,0
9237,39,Female,QA Engineer,8,3311.96,5,4,1,18.1,0.36,50.0,32,0
9238,22,Male,SysAdmin,0,2324.75,1,1,1,14.4,0.4,50.0,16,0
9239,28,Male,QA Engineer,1,2523.36,1,1,0,3.6,0.22,50.0,10,0
9240,25,Male,Data Analyst,0,2264.41,3,0,0,0.0,0.34,50.0,23,0
9241,41,Male,Data Analyst,6,2706.68,2,1,1,19.6,0.34,50.0,18,1
9242,34,Male,Data Analyst,6,3077.56,5,2,0,13.2,0.15,50.0,49,0
9243,34,Female,SysAdmin,5,2598.95,1,1,1,9.4,0.37,50.0,63,0
9244,26,Male,Data Analyst,1,2603.53,1,2,1,10.1,0.33,50.0,32,0
9245,32,Female,SysAdmin,5,2977.8,3,1,0,14.7,0.21,50.0,28,0
9246,28,Male,Product Manager,1,2945.56,3,3,0,5.1,0.22,50.0,31,0
9247,38,Female,DevOps,7,2743.94,4,2,0,0.0,0.29,50.0,17,0
9248,27,Female,Developer,1,2558.58,2,1,0,5.0,0.26,50.0,14,0
9249,45,Female,Product Manager,11,2528.04,4,2,0,9.1,0.09,50.0,7,0
9250,22,Male,SysAdmin,0,2588.24,5,0,1,1.9,0.46,50.0,13,0
9251,28,Male,Product Manager,3,2631.08,4,0,0,9.8,0.18,50.0,72,0
9252,48,Male,Security Analyst,9,2396.96,1,0,0,25.9,0.08,50.0,26,0
9253,31,Male,DevOps,2,2739.78,4,1,1,9.5,0.42,50.0,0,0
9254,24,Male,SysAdmin,1,2477.21,4,3,1,0.0,0.45,50.0,28,0
9255,36,Female,QA Engineer,5,2397.0,2,0,0,11.3,0.23,50.0,8,0
9256,31,Female,Developer,2,2325.93,5,0,0,11.5,0.2,50.0,41,0
9257,28,Female,Data Analyst,2,2788.22,1,2,1,9.7,0.36,50.0,39,0
9258,26,Female,DevOps,1,2227.49,3,0,1,0.3,0.38,50.0,41,0
9259,57,Female,Data Engineer,7,2111.08,3,0,0,15.1,0.15,50.0,39,0
9260,32,Female,Security Analyst,5,2542.11,5,1,0,26.5,0.1,50.0,32,1
9261,22,Female,SysAdmin,0,2584.04,4,1,0,18.9,0.16,50.0,10,0
9262,46,Female,QA Engineer,7,2840.65,3,1,1,17.8,0.26,50.0,38,0
9263,39,Female,Data Analyst,8,2856.63,1,2,1,0.0,0.42,50.0,60,0
9264,28,Female,Product Manager,3,2891.58,1,2,1,6.2,0.5,50.0,76,0
9265,27,Female,Data Analyst,1,2515.36,2,3,1,3.3,0.44,50.0,35,0
9266,40,Female,Data Engineer,8,2817.53,4,1,0,9.0,0.25,50.0,37,0
9267,33,Female,DevOps,5,3095.21,4,3,1,15.7,0.29,50.0,50,0
9268,22,Male,Product Manager,0,2547.16,5,0,1,15.1,0.4,50.0,69,0
9269,49,Female,SysAdmin,10,2068.29,3,1,1,10.9,0.37,50.0,30,0
9270,31,Male,SysAdmin,2,2470.65,3,0,0,2.6,0.23,50.0,53,0
9271,46,Male,Product Manager,11,2983.15,2,1,0,16.0,0.2,70.1,23,1
9272,45,Male,SysAdmin,12,2729.59,3,2,1,13.8,0.38,52.1,46,1
9273,26,Male,QA Engineer,0,2446.2,1,1,0,0.0,0.3,50.0,59,1
9274,43,Female,Product Manager,11,2820.91,5,2,0,12.6,0.1,50.0,14,1
9275,29,Female,Data Analyst,3,2810.68,3,4,1,1.3,0.4,50.0,29,0
9276,22,Male,Data Engineer,0,2620.77,1,1,0,7.9,0.2,50.0,59,0
9277,31,Male,SysAdmin,4,3459.29,4,5,0,2.7,0.32,50.0,52,0
9278,38,Male,DevOps,3,3093.28,3,5,1,11.1,0.37,50.0,60,0
9279,31,Female,DevOps,5,2668.22,2,2,1,12.3,0.34,50.0,56,1
9280,32,Male,SysAdmin,4,2197.97,1,0,1,12.6,0.42,50.0,33,0
9281,44,Female,Data Engineer,9,2761.54,4,1,1,11.2,0.4,50.0,83,0
9282,35,Female,QA Engineer,6,2562.23,4,2,1,11.5,0.34,50.0,42,0
9283,28,Female,SysAdmin,2,2465.83,2,1,1,6.4,0.45,50.0,0,0
9284,40,Male,QA Engineer,9,2899.51,1,2,1,11.1,0.42,50.0,34,0
9285,36,Female,Security Analyst,6,2536.35,2,0,1,15.3,0.31,50.0,30,0
9286,22,Female,Product Manager,0,2417.41,5,2,1,10.1,0.48,50.0,55,0
9287,38,Male,Data Analyst,6,2558.05,2,0,1,10.2,0.4,50.0,30,0
9288,38,Female,Data Analyst,4,2397.58,2,0,1,3.1,0.38,50.0,61,0
9289,35,Male,Product Manager,7,2578.7,2,1,1,14.0,0.45,50.0,51,0
9290,42,Male,QA Engineer,9,2891.39,4,1,0,17.6,0.2,50.0,19,0
9291,29,Male,SysAdmin,3,2620.96,1,0,1,16.2,0.35,50.0,37,0
9292,37,Male,Product Manager,8,2993.41,1,2,1,8.3,0.44,50.0,24,0
9293,22,Male,DevOps,0,2257.57,4,0,1,17.7,0.32,50.0,43,0
9294,38,Male,Product Manager,5,2744.8,2,0,0,10.6,0.17,50.0,24,0
9295,50,Female,Security Analyst,8,2741.94,3,3,0,0.0,0.25,50.0,41,0
9296,27,Male,Data Engineer,2,2756.06,5,3,0,16.5,0.11,50.0,34,0
9297,28,Female,Security Analyst,3,2730.79,1,2,0,2.9,0.17,50.0,36,0
9298,29,Male,Developer,4,3158.77,2,4,1,5.2,0.5,50.0,81,0
9299,36,Female,QA Engineer,5,2851.0,5,1,1,9.8,0.28,50.0,32,0
9300,26,Male,QA Engineer,2,2590.17,3,1,0,12.9,0.23,50.0,1,0
9301,38,Male,Data Engineer,9,3099.71,3,2,0,15.4,0.2,50.0,60,0
9302,41,Female,QA Engineer,8,3313.28,4,3,0,0.0,0.18,50.0,60,0
9303,39,Female,QA Engineer,5,2214.69,3,0,1,13.2,0.36,50.0,0,1
9304,22,Female,Developer,0,3470.24,1,5,1,0.0,0.46,50.0,25,0
9305,42,Male,Product Manager,11,2475.32,2,0,0,11.0,0.22,50.0,48,0
9306,42,Male,DevOps,11,2977.74,5,0,1,9.7,0.41,63.0,50,0
9307,41,Male,Security Analyst,8,2236.24,3,0,1,0.0,0.44,50.0,39,0
9308,37,Female,Data Engineer,8,2697.0,3,0,0,25.3,0.12,50.0,40,1
9309,36,Female,Security Analyst,3,2641.62,4,2,0,0.0,0.2,50.0,21,1
9310,43,Male,Developer,6,2971.7,3,2,0,11.1,0.11,50.0,0,0
9311,50,Male,SysAdmin,16,2944.96,3,0,0,7.9,0.3,70.2,80,0
9312,27,Female,Data Analyst,1,2724.45,4,2,1,8.2,0.34,50.0,20,0
9313,43,Male,SysAdmin,5,2599.82,3,1,0,0.0,0.19,50.0,43,1
9314,34,Male,Data Engineer,4,2749.62,2,1,0,13.7,0.18,50.0,36,1
9315,33,Female,Data Engineer,4,2449.78,2,0,1,26.5,0.26,50.0,57,0
9316,22,Male,Developer,0,2870.54,5,2,1,9.3,0.36,50.0,42,0
9317,32,Female,Data Analyst,3,2451.43,3,0,1,11.9,0.46,50.0,43,0
9318,27,Female,DevOps,2,2357.38,2,1,1,9.5,0.43,50.0,0,0
9319,31,Female,DevOps,5,2814.66,4,2,1,16.4,0.4,50.0,23,0
9320,26,Female,Data Analyst,1,2533.43,2,0,0,16.8,0.11,50.0,54,0
9321,31,Male,SysAdmin,3,2316.73,1,1,0,0.5,0.25,50.0,53,0
9322,31,Female,Developer,4,2535.01,2,1,1,3.0,0.48,50.0,20,0
9323,35,Female,Developer,6,3192.06,4,4,0,4.3,0.24,50.0,8,0
9324,22,Male,Security Analyst,0,2776.72,4,2,1,10.8,0.42,50.0,42,0
9325,23,Female,SysAdmin,0,2682.98,4,1,1,16.8,0.32,50.0,0,0
9326,37,Female,Data Analyst,5,2668.17,2,2,0,0.0,0.21,50.0,17,0
9327,28,Male,Data Engineer,1,2467.29,4,1,0,13.1,0.1,50.0,75,0
9328,43,Female,Product Manager,8,2965.62,1,3,0,20.9,0.15,50.0,68,1
9329,36,Male,Developer,6,1993.24,3,1,0,7.6,0.23,50.0,49,1
9330,39,Female,Data Engineer,8,2548.71,4,0,1,9.4,0.43,50.0,46,0
9331,46,Male,Data Analyst,12,2656.77,5,0,1,16.9,0.31,50.0,0,0
9332,32,Male,SysAdmin,3,2743.09,4,1,0,15.4,0.18,50.0,25,0
9333,30,Male,Data Engineer,4,2451.7,5,0,1,7.6,0.47,50.0,34,0
9334,41,Male,Security Analyst,3,2972.42,5,2,1,12.9,0.43,50.0,25,0
9335,39,Male,Product Manager,6,2818.61,3,1,0,0.0,0.31,50.0,32,1
9336,33,Female,Data Engineer,5,2451.44,3,2,0,12.7,0.08,50.0,65,0
9337,46,Female,Data Analyst,10,2972.26,2,4,1,10.1,0.45,50.0,29,0
9338,33,Female,Data Engineer,4,2469.86,1,0,1,21.3,0.28,50.0,33,0
9339,35,Female,Security Analyst,5,2935.04,5,3,1,21.5,0.34,50.0,54,0
9340,35,Male,DevOps,7,3007.86,5,3,1,8.8,0.39,50.0,11,0
9341,27,Male,DevOps,2,2553.43,5,0,0,19.4,0.09,50.0,23,1
9342,35,Female,Data Analyst,6,3082.89,2,4,1,4.7,0.38,50.0,25,0
9343,46,Female,Product Manager,14,2687.42,2,0,0,10.1,0.25,54.4,41,1
9344,38,Male,QA Engineer,7,2864.58,3,3,1,19.0,0.35,50.0,33,0
9345,35,Female,Product Manager,5,2726.95,4,0,1,11.5,0.35,50.0,33,0
9346,33,Female,QA Engineer,2,3119.1,1,2,1,14.6,0.28,50.0,26,0
9347,37,Female,QA Engineer,5,3003.51,5,2,1,10.1,0.31,50.0,18,0
9348,40,Male,Security Analyst,7,2595.58,2,0,0,5.5,0.15,50.0,52,0
9349,39,Male,Data Engineer,8,2822.23,3,2,1,8.6,0.49,50.0,33,0
9350,32,Male,DevOps,3,2441.72,2,0,1,6.4,0.45,50.0,52,0
9351,37,Female,Data Analyst,8,3034.57,3,3,1,6.6,0.47,50.0,17,0
9352,38,Male,Data Engineer,4,2801.68,3,2,0,19.4,0.11,50.0,26,1
9353,26,Female,SysAdmin,1,2668.14,3,0,1,4.2,0.35,50.0,35,0
9354,36,Male,Data Engineer,5,2362.98,4,0,1,1.3,0.47,50.0,37,0
9355,22,Male,DevOps,0,2974.7,4,2,1,23.4,0.33,50.0,55,0
9356,38,Male,DevOps,8,2528.71,4,0,1,9.2,0.39,50.0,31,1
9357,40,Female,Data Analyst,5,2716.54,2,1,1,18.5,0.34,50.0,54,0
9358,40,Female,Product Manager,4,2851.13,3,3,1,20.3,0.45,50.0,47,0
9359,31,Female,Data Analyst,3,2590.45,3,1,1,11.4,0.39,50.0,37,0
9360,37,Male,Data Engineer,6,2610.99,1,0,0,16.6,0.07,50.0,20,1
9361,46,Male,Developer,12,2733.73,4,0,0,6.7,0.2,50.0,55,0
9362,46,Female,Data Engineer,14,2594.12,1,2,1,2.4,0.44,58.8,21,0
9363,34,Female,Security Analyst,2,3046.38,4,4,0,12.1,0.17,50.0,39,0
9364,36,Female,Data Analyst,6,2313.98,3,1,1,24.2,0.36,50.0,38,0
9365,43,Male,QA Engineer,9,2695.94,5,2,1,0.0,0.47,50.0,35,0
9366,22,Male,DevOps,0,2759.11,2,1,1,14.7,0.33,50.0,32,0
9367,32,Male,DevOps,5,3196.86,5,4,0,7.1,0.25,50.0,23,0
9368,45,Female,Security Analyst,11,3031.55,4,2,1,0.0,0.51,50.0,7,0
9369,42,Male,Data Analyst,8,2795.13,4,2,0,9.5,0.2,50.0,68,0
9370,37,Male,QA Engineer,3,2261.0,4,1,0,6.6,0.25,50.0,30,0
9371,22,Male,Data Analyst,0,2935.75,1,3,1,5.0,0.37,50.0,37,0
9372,34,Male,Data Engineer,5,2829.55,3,1,0,9.9,0.24,50.0,37,0
9373,30,Male,Developer,3,2653.24,4,0,1,9.8,0.46,50.0,61,0
9374,37,Male,Developer,6,2745.27,1,1,0,0.0,0.28,50.0,78,0
9375,28,Female,DevOps,2,2395.51,2,0,1,22.4,0.36,50.0,43,0
9376,26,Male,QA Engineer,1,3013.48,1,2,1,20.6,0.36,50.0,36,0
9377,22,Female,QA Engineer,0,2477.21,1,0,0,21.2,0.04,50.0,17,0
9378,44,Male,Product Manager,5,2180.73,5,0,0,10.2,0.15,50.0,11,0
9379,31,Female,Data Engineer,2,3240.85,4,6,0,11.0,0.23,50.0,4,0
9380,36,Female,Product Manager,3,2829.86,1,2,1,18.6,0.31,50.0,24,0
9381,34,Male,SysAdmin,6,2531.13,1,2,1,22.3,0.3,50.0,0,0
9382,26,Male,QA Engineer,0,2638.57,4,2,0,19.6,0.16,50.0,61,0
9383,24,Male,Developer,1,2266.56,4,0,1,10.5,0.42,50.0,48,0
9384,26,Female,Product Manager,1,2973.94,4,3,1,11.7,0.37,50.0,34,0
9385,29,Male,SysAdmin,2,2318.02,4,0,0,17.3,0.09,50.0,62,0
9386,37,Female,Data Engineer,8,2726.97,4,1,1,7.5,0.42,50.0,18,0
9387,28,Female,DevOps,2,2456.9,1,0,0,12.6,0.12,50.0,23,0
9388,48,Female,Data Analyst,7,2330.96,3,2,1,1.7,0.49,50.0,1,0
9389,43,Female,DevOps,6,2740.26,1,2,1,0.0,0.46,50.0,55,0
9390,41,Female,SysAdmin,10,2560.81,1,2,0,6.8,0.26,50.0,23,1
9391,34,Male,Data Analyst,4,2711.72,3,1,1,7.1,0.4,50.0,40,1
9392,47,Female,Developer,10,2508.94,1,1,0,7.0,0.21,50.0,60,0
9393,33,Male,Data Engineer,4,2941.19,3,2,1,10.1,0.35,50.0,67,0
9394,34,Female,Developer,4,2700.26,1,0,1,13.9,0.22,50.0,39,1
9395,36,Male,SysAdmin,4,2908.04,3,4,0,9.5,0.14,50.0,47,0
9396,40,Female,Data Engineer,8,2943.56,4,2,0,13.5,0.11,50.0,21,1
9397,40,Male,Data Engineer,8,2279.54,2,0,1,10.8,0.34,50.0,73,0
9398,31,Male,Product Manager,2,2580.89,3,1,1,14.5,0.36,50.0,36,0
9399,30,Male,DevOps,4,2560.25,5,1,1,3.3,0.44,50.0,41,0
9400,40,Male,SysAdmin,9,2499.47,4,1,1,16.8,0.35,50.0,31,0
9401,40,Female,Developer,10,2672.72,2,1,1,13.7,0.3,50.0,63,0
9402,31,Male,Security Analyst,2,2840.3,2,1,1,4.3,0.48,50.0,43,0
9403,22,Female,QA Engineer,0,2992.94,5,3,1,10.9,0.4,50.0,55,0
9404,33,Female,Data Analyst,5,2434.98,4,0,1,4.7,0.32,50.0,47,0
9405,39,Male,Product Manager,4,2479.94,5,2,1,19.7,0.3,50.0,35,0
9406,49,Male,DevOps,5,2248.15,5,2,1,0.0,0.42,50.0,58,0
9407,25,Male,DevOps,1,2987.29,2,4,0,5.5,0.26,50.0,46,0
9408,31,Male,QA Engineer,2,2571.77,4,3,1,15.6,0.31,50.0,20,0
9409,31,Male,DevOps,3,2374.42,5,1,1,13.6,0.26,50.0,20,0
9410,45,Female,DevOps,8,2645.7,5,1,0,17.6,0.18,50.0,42,0
9411,34,Female,Product Manager,6,2828.43,1,4,0,0.8,0.25,50.0,58,0
9412,27,Female,SysAdmin,1,2464.41,3,1,1,3.0,0.41,50.0,72,0
9413,39,Male,SysAdmin,9,2649.63,1,1,0,17.4,0.2,50.0,4,1
9414,31,Female,Data Engineer,4,2801.89,5,2,1,16.7,0.28,50.0,40,1
9415,25,Female,DevOps,1,2823.39,4,3,1,4.2,0.48,50.0,49,0
9416,27,Male,QA Engineer,1,2593.72,2,3,1,24.3,0.36,50.0,45,0
9417,48,Male,Data Engineer,7,2516.99,3,1,0,10.4,0.27,50.0,60,0
9418,38,Female,QA Engineer,7,2627.86,1,1,0,7.5,0.24,50.0,53,0
9419,35,Male,SysAdmin,4,2455.91,2,0,1,0.3,0.4,50.0,20,0
9420,33,Male,Security Analyst,6,3105.66,3,3,1,14.2,0.35,50.0,19,0
9421,37,Female,QA Engineer,5,2646.48,3,2,1,12.7,0.39,50.0,46,1
