tenure_months,salary_usd,avg_weekly_hours,trainings_completed,tickets_per_month,job_satisfaction,left_company
26,46400,37.9,3,34,4,0
35,46400,40.8,3,40,3,0
40,44400,42.0,2,37,3,0
32,45600,44.2,4,36,3,0
26,39600,48.1,7,32,5,0
47,43300,39.2,4,38,3,1
43,43700,40.9,3,34,3,0
54,47000,41.7,0,42,2,0
44,47900,39.9,3,47,2,1
41,44300,42.5,4,34,3,0
43,43800,48.9,4,48,3,0
39,46200,38.9,3,37,3,0
25,43300,39.7,0,44,4,0
32,43600,49.3,4,43,3,0
53,48000,42.9,3,43,3,0
43,43000,40.5,1,44,1,0
51,49900,30.8,0,48,2,0
16,40600,44.6,6,31,5,0
31,39500,48.1,4,34,4,0
39,45000,50.1,6,38,4,0
41,45000,41.3,2,45,2,1
34,39700,42.4,3,39,1,1
42,47300,37.8,2,38,3,0
53,49400,39.5,6,41,2,0
40,46400,36.9,1,38,2,0
52,46600,40.4,2,40,2,0
31,47400,36.3,1,39,4,0
38,47100,44.0,2,45,3,0
28,42800,43.5,3,33,4,0
36,43200,42.9,3,37,4,0
42,44900,36.1,3,43,2,1
59,54500,38.5,2,50,1,0
26,43700,47.2,4,33,3,0
35,44100,46.0,4,45,3,1
47,47000,36.2,3,33,3,0
30,45700,39.6,3,38,4,0
14,43800,44.7,4,32,4,0
29,44000,45.1,4,32,3,0
42,48300,39.6,3,42,3,0
16,39600,42.8,3,26,5,0
8,39200,49.1,5,33,5,0
38,47700,34.6,0,48,2,0
32,44500,40.0,3,46,3,0
28,45500,37.8,3,30,3,0
34,43300,37.6,2,35,2,0
39,48600,34.5,2,43,2,1
20,40600,45.0,6,39,5,0
40,44100,43.7,3,37,4,0
46,49700,40.0,1,47,1,1
24,40300,42.1,3,36,4,0
38,44000,39.9,3,37,3,0
41,48400,40.7,3,34,3,0
43,49700,41.3,3,43,2,0
24,38800,41.0,4,31,4,0
48,48900,39.9,3,50,2,0
30,47100,48.3,5,38,3,0
50,52600,43.9,1,46,3,0
48,54700,45.0,1,52,1,1
32,46900,42.8,5,36,3,0
19,40700,43.9,7,29,5,0
45,48000,49.1,6,41,1,0
23,43500,44.5,4,32,4,0
50,47100,42.4,1,45,1,1
61,47000,38.5,1,46,1,1
26,43500,41.8,4,38,3,0
42,43900,41.7,4,40,2,0
40,46700,39.8,2,53,1,1
40,47300,49.1,3,46,2,1
33,46100,37.0,1,53,2,0
25,44300,43.5,4,38,2,0
25,43500,49.7,6,34,4,0
41,39800,41.5,1,36,3,0
28,44300,48.7,6,34,4,0
26,41400,47.4,4,29,5,0
47,46500,38.7,2,33,2,1
35,46800,39.3,2,38,3,0
27,43600,42.7,1,37,2,0
35,47000,37.5,4,42,3,0
63,51600,33.5,1,45,1,1
21,43200,38.3,1,35,5,0
27,39600,43.1,2,33,5,0
20,39000,48.9,4,30,5,0
36,44200,45.0,6,45,4,0
28,44400,39.1,4,40,3,1
35,44300,40.2,4,37,4,0
40,45300,47.1,4,36,4,0
41,43200,41.3,2,42,4,0
36,45000,45.0,4,38,4,0
28,45500,45.6,5,38,3,0
23,44500,52.8,4,43,4,0
21,42900,47.1,2,44,4,1
33,46200,40.6,4,33,3,0
31,44100,42.9,3,42,4,0
33,44600,35.9,2,39,4,0
30,38700,46.7,3,36,4,0
49,49200,40.0,5,34,3,0
42,47900,37.8,1,47,1,1
34,45000,45.3,4,38,3,0
29,41500,45.7,4,33,4,0
30,42400,41.9,4,36,4,0
27,40200,44.9,5,37,4,0
43,47100,39.2,2,39,2,0
34,47600,44.4,4,37,4,0
35,43400,45.9,3,40,3,0
53,48800,30.5,1,38,1,0
37,47000,43.1,3,40,2,0
27,45900,37.7,5,27,4,0
27,48300,34.6,4,48,3,0
39,42700,41.0,3,45,3,0
39,43800,35.7,2,49,4,0
27,45000,42.2,5,39,3,0
28,44200,49.3,4,33,4,0
37,45700,43.2,4,37,3,0
34,45400,36.4,5,42,3,0
41,46800,43.4,5,38,3,0
53,46900,42.3,1,48,1,0
33,41900,41.1,1,46,2,0
31,44600,44.9,3,34,3,0
51,48800,39.8,2,38,2,0
8,44900,48.6,3,38,4,0
42,49300,46.1,6,45,3,0
33,47900,35.4,2,41,5,0
38,44300,38.8,3,45,4,0
8,38300,49.2,7,35,5,0
23,41000,50.5,5,29,3,0
46,46700,39.6,1,50,3,0
60,51700,37.8,1,49,1,1
52,48800,42.4,3,39,2,0
29,41700,44.9,4,38,3,1
60,52200,39.9,0,48,1,1
30,44500,41.4,3,37,4,0
32,43100,44.8,4,32,4,0
28,46100,40.7,4,38,3,0
41,46800,40.1,0,49,2,0
45,47100,37.0,1,45,3,0
53,43100,37.2,2,48,1,0
23,41500,41.7,6,42,3,0
48,46100,38.7,1,39,2,0
42,50700,44.6,4,46,2,0
37,40500,42.4,2,45,3,1
37,45700,42.2,4,33,3,0
28,41600,49.7,6,29,3,0
40,45500,39.2,3,38,1,1
34,46400,38.9,4,42,4,0
24,40800,42.0,4,40,4,0
16,41700,45.8,3,44,5,0
42,46600,45.0,6,34,3,0
44,47300,40.1,1,39,3,0
32,44700,46.6,3,30,3,0
26,43900,50.5,2,27,3,0
22,48500,46.1,5,38,2,1
38,46500,38.1,1,45,3,1
30,42700,47.4,3,39,3,0
18,42100,34.8,1,45,5,0
32,44700,40.4,6,38,2,0
50,49800,42.1,3,41,2,0
35,46100,43.5,4,39,2,0
37,41300,36.7,1,44,3,0
31,40300,46.1,4,36,4,0
26,46800,38.0,4,32,2,1
26,42700,46.1,4,37,4,0
50,49400,34.8,1,46,2,1
37,46400,47.0,5,39,3,0
21,41000,45.3,5,36,4,1
50,44800,41.2,2,41,1,1
44,48000,40.5,2,39,2,0
36,43700,40.8,4,37,3,0
37,48900,42.8,5,41,3,0
30,47300,35.4,1,43,3,0
38,45300,42.0,7,37,4,0
31,44400,40.8,4,35,3,0
31,45500,41.2,3,41,2,0
42,47200,48.2,3,25,3,0
28,43400,43.4,5,38,3,0
24,43100,40.4,4,32,4,0
22,41500,46.0,5,40,4,0
50,46400,40.7,2,41,1,0
32,41900,43.1,4,42,2,0
52,46700,40.6,0,44,2,0
38,44100,39.7,2,31,3,0
36,44800,39.7,3,38,2,0
37,45600,40.3,1,29,4,0
39,43200,43.5,4,41,3,0
28,47900,47.3,4,45,2,0
40,43100,35.7,4,50,3,1
40,44500,44.1,6,40,4,0
35,47600,43.2,2,43,3,0
26,42800,41.1,4,47,3,0
33,43900,41.6,3,31,4,0
25,48200,40.7,1,37,3,0
33,46600,39.1,1,39,2,0
21,41300,47.5,3,31,3,0
38,44500,40.4,4,41,4,0
23,40900,40.8,4,34,4,0
19,41400,48.5,5,32,4,0
34,42800,37.7,5,42,3,0
58,50800,40.5,2,50,1,0
23,42300,41.8,3,31,5,0
30,46300,42.9,3,39,3,1
44,47700,38.6,2,39,2,0
48,45500,36.7,1,40,4,0
51,42400,40.8,2,29,3,0
57,47300,35.2,2,53,2,0
47,46700,39.5,2,41,3,0
22,45500,48.1,4,32,5,0
59,46600,34.6,2,37,3,0
39,48000,39.0,5,44,1,1
46,48600,46.7,2,50,3,0
39,42400,37.9,2,40,3,0
37,44100,41.1,3,38,4,0
44,48600,42.8,2,48,1,0
49,46100,36.5,0,38,3,1
19,43900,48.5,5,36,3,0
47,52700,42.9,2,43,1,1
21,44200,47.2,3,36,5,0
58,49500,37.6,1,43,2,0
45,47300,32.7,3,49,3,0
24,46900,36.7,3,37,4,0
57,49200,41.0,1,51,1,1
37,44400,43.9,6,38,3,0
36,44500,45.0,1,43,4,0
30,42200,49.4,2,37,4,0
12,40800,38.8,4,29,4,0
27,43100,40.1,2,32,4,0
16,37900,50.5,3,27,5,0
29,46100,40.3,2,41,4,0
41,45100,42.1,1,48,3,0
47,49400,34.5,2,46,2,0
50,46600,45.2,4,42,2,0
48,47100,44.8,3,44,1,1
39,45700,40.6,3,44,2,0
36,40800,38.4,4,43,3,0
32,45300,44.3,5,39,3,0
50,45700,45.0,3,43,1,0
31,43600,44.1,4,41,3,0
45,44700,45.1,3,44,2,1
26,49900,42.4,2,36,2,0
3,43100,45.4,4,32,4,0
9,39900,46.8,3,37,4,0
24,44500,51.2,3,34,4,1
53,46900,43.3,1,39,3,0
25,43200,43.5,3,37,5,0
36,45400,42.9,2,33,2,0
29,43700,44.3,5,44,3,0
23,40400,44.2,3,39,4,0
29,43600,38.3,4,38,3,0
46,47200,43.4,3,43,2,0
42,49100,42.8,0,33,4,0
28,39600,43.9,4,32,4,0
42,50200,32.2,0,37,3,0
35,51200,47.4,5,45,2,0
40,41400,33.5,2,34,4,0
50,45200,43.4,2,50,3,0
53,48000,41.6,2,42,3,0
20,42100,44.6,5,31,4,0
57,47500,46.2,2,47,2,0
43,43500,38.0,3,38,4,0
33,43600,44.6,3,40,3,0
39,46100,33.1,3,37,3,0
29,44600,43.3,0,44,2,1
27,40200,41.4,3,32,4,0
39,46500,39.0,4,48,2,1
48,45400,40.5,2,43,2,0
28,46000,45.9,5,40,4,0
25,43100,43.4,2,42,3,0
25,43600,48.6,4,40,4,0
33,45900,35.9,3,33,4,0
45,46300,42.0,2,40,2,1
25,41600,47.6,4,35,5,0
39,44000,41.5,2,30,4,0
38,45000,45.9,4,47,4,0
38,46600,36.0,0,40,2,0
33,47800,43.9,3,38,3,1
36,44300,38.0,1,44,1,1
47,44900,38.1,1,44,3,0
34,44500,38.3,3,38,3,0
19,45100,48.9,5,38,4,0
39,42400,43.0,5,43,2,0
17,40400,36.8,1,32,4,0
35,39700,41.3,3,39,5,0
25,42600,46.7,6,35,4,0
55,47500,43.1,2,47,1,1
50,45200,40.2,2,47,3,0
28,45200,43.5,3,25,3,0
23,44600,46.0,5,32,3,0
20,43200,41.6,4,38,5,0
40,52100,41.8,1,41,2,0
42,46500,39.8,0,46,2,0
42,46900,45.2,4,35,4,1
36,45300,44.9,4,35,3,0
32,46200,37.6,4,39,3,0
23,46200,49.0,4,37,4,0
53,43800,37.6,4,43,2,1
48,48700,31.8,1,51,1,1
33,44500,48.0,4,36,3,0
50,47800,40.3,2,37,2,1
22,46400,48.3,3,30,4,0
17,38600,43.4,4,31,4,0
30,43500,41.9,4,41,3,0
43,46100,33.5,3,45,2,1
34,45800,44.1,4,36,4,0
35,41000,39.7,3,36,3,1
40,46000,43.5,4,46,3,0
30,39200,42.0,3,44,1,1
29,43400,52.2,5,37,4,0
38,47000,37.5,5,48,2,0
19,41300,41.3,1,37,5,0
30,46100,43.1,3,45,4,0
44,44600,38.9,3,41,3,0
27,42500,44.4,4,40,5,0
43,45400,45.2,4,36,3,0
50,47000,36.4,0,42,2,0
37,45700,47.6,4,37,3,0
35,44000,43.4,4,41,3,0
62,47800,31.9,1,48,1,0
60,52100,43.5,2,52,1,1
22,42800,45.2,3,37,5,0
54,47400,34.8,3,42,1,0
40,39800,39.0,4,46,3,0
36,42800,41.2,2,38,3,0
41,46700,38.5,4,39,3,0
47,42000,46.3,3,44,2,0
54,43800,42.9,2,45,2,0
35,43900,37.0,3,40,4,0
25,41800,41.9,4,31,4,0
35,43400,44.5,4,40,4,0
41,44100,38.2,2,39,2,0
37,43400,38.3,3,35,3,0
32,42900,35.4,1,43,2,1
32,43000,44.5,2,41,4,0
46,47100,41.4,1,40,2,0
25,44900,44.7,5,34,5,0
16,43400,45.5,4,36,5,0
37,45400,41.8,3,45,3,0
40,44300,44.5,1,47,4,1
48,48300,38.6,0,51,1,1
35,40400,37.6,2,42,3,0
50,47700,40.4,0,51,1,0
19,40700,44.2,5,36,5,0
24,47600,40.4,5,39,2,0
33,43800,41.3,1,46,3,1
51,46100,34.6,2,36,1,0
37,42400,39.7,4,37,4,0
30,42000,39.9,3,37,3,0
49,46600,40.4,2,39,3,0
32,43900,47.9,4,41,3,1
23,42300,46.2,5,38,4,0
38,45900,41.5,2,47,2,1
53,47300,39.6,4,35,3,0
40,45100,48.6,5,44,4,0
35,46000,43.5,5,33,4,0
44,43400,41.2,3,37,2,1
23,45600,42.0,4,44,3,1
31,42300,37.8,4,32,4,0
57,51000,41.4,4,45,1,1
42,40100,41.7,5,43,3,0
58,50200,42.3,1,53,1,1
56,47200,36.4,1,45,2,1
54,47600,40.0,3,48,1,0
41,45100,42.2,3,36,4,0
47,45400,41.3,3,59,2,1
31,42100,39.2,4,38,5,0
18,39700,46.7,4,34,5,0
45,44400,38.3,4,42,2,0
43,44500,35.3,3,43,3,0
27,46600,44.3,3,27,4,0
27,44900,40.0,4,35,5,0
37,48200,42.0,2,45,2,0
33,45600,39.5,2,36,3,1
21,44400,47.6,6,27,3,0
39,46100,40.2,4,36,4,0
41,46200,41.0,2,43,3,0
34,43300,45.2,3,37,3,0
5,39200,39.8,2,34,5,0
36,43300,41.3,3,49,3,0
35,48200,39.0,3,39,3,0
44,43500,40.9,3,45,3,0
51,44000,42.7,2,42,2,0
55,49400,38.3,2,54,1,1
40,44500,41.7,1,39,2,1
38,44700,41.0,5,33,3,0
36,44200,33.6,0,43,3,0
45,43400,42.1,1,43,3,0
17,40700,48.7,4,40,4,0
38,44100,36.5,1,36,3,0
47,46000,40.7,2,42,2,1
32,48400,44.5,0,42,2,0
46,51600,39.2,0,42,2,0
32,43100,48.9,5,30,3,0
32,42100,39.0,4,33,3,0
40,43000,35.9,1,40,4,0
48,50900,46.8,4,46,2,0
34,47500,37.1,4,38,3,0
36,46800,43.0,1,40,4,0
44,42700,49.0,2,38,4,0
35,44700,52.3,3,38,3,0
27,40200,44.5,4,30,5,0
29,44800,49.9,5,32,3,0
60,50500,41.6,1,49,2,1
47,45200,40.4,1,38,3,0
50,48800,41.3,3,40,3,0
33,42800,42.5,3,39,4,0
40,43700,31.7,2,41,2,0
34,44200,45.0,2,36,3,0
47,47400,38.5,2,47,1,1
39,45800,44.4,3,34,3,0
57,47400,41.2,3,44,3,0
42,46900,38.9,0,42,1,1
32,47100,44.9,2,39,3,0
39,46400,42.5,3,41,5,0
32,40800,43.8,6,33,5,0
34,42500,43.6,5,38,4,0
19,41200,46.0,4,33,3,0
35,44900,43.4,3,51,3,0
24,43000,46.2,6,29,5,0
39,47300,40.6,4,35,2,0
27,45600,43.0,2,45,3,0
58,49500,34.1,0,40,1,1
29,46000,38.6,3,32,2,0
43,50800,46.5,3,41,2,0
25,38900,41.8,5,40,4,0
40,43000,41.1,2,48,2,0
30,41700,35.1,0,38,4,0
34,43700,49.2,5,34,3,0
46,44700,37.7,3,35,3,1
38,50200,40.7,1,32,3,0
55,50400,41.1,1,51,2,0
25,45100,38.2,4,34,4,1
59,47500,47.2,2,55,1,1
31,47800,29.1,1,42,2,0
33,44800,43.9,4,38,5,0
47,46200,38.7,1,50,2,0
14,37000,41.0,6,38,5,0
15,39700,48.2,6,37,4,0
48,41700,38.0,3,43,3,0
12,44600,46.8,4,35,4,0
26,39700,51.8,2,36,3,0
40,47100,34.1,3,44,2,0
24,45300,46.2,5,36,5,0
28,41000,40.8,2,35,5,0
56,51400,38.8,2,43,2,0
20,48300,42.8,1,35,2,0
35,46400,43.1,0,42,3,0
43,45300,47.7,2,38,3,0
46,45600,44.8,2,39,2,0
13,38800,41.4,6,31,5,0
34,45200,42.5,3,32,3,0
38,49300,36.6,1,40,4,0
38,44700,40.3,2,35,3,0
33,43400,44.5,5,42,3,0
59,50700,43.0,4,44,2,1
34,45600,43.5,2,42,4,0
39,47400,40.5,1,47,3,0
77,47500,34.1,0,53,1,1
42,49500,35.2,3,34,3,0
59,47700,40.9,0,52,1,1
41,46200,34.7,1,46,2,1
32,46200,45.8,4,40,4,0
52,49900,33.2,3,40,4,0
25,43500,42.8,4,38,2,1
45,45400,40.2,3,44,3,0
42,46100,46.2,0,54,3,0
34,42200,41.9,1,39,3,0
54,49300,34.7,2,51,1,1
29,44800,42.2,3,43,4,0
14,43600,45.0,4,33,4,0
28,44400,40.3,1,40,3,1
34,43400,40.7,1,36,4,0
20,43700,42.5,3,29,4,0
33,44400,44.9,5,42,3,0
34,41300,45.2,4,39,4,0
18,40500,40.7,4,36,5,0
53,47900,47.1,4,40,1,0
20,45300,51.3,9,38,4,0
36,46600,40.7,1,46,4,0
21,42600,40.3,4,36,4,0
32,43700,41.6,5,38,4,0
30,43200,44.0,2,49,3,0
12,44700,47.9,3,35,4,0
28,39500,40.6,2,43,4,0
46,45100,45.8,3,53,2,1
23,42400,50.3,4,39,4,0
34,45300,40.1,2,42,2,0
50,49000,42.6,2,42,2,0
29,42200,41.9,4,37,3,0
55,47100,43.3,4,36,2,0
32,45000,46.0,4,46,3,0
49,49000,46.9,2,42,1,1
64,47500,32.1,3,44,2,0
33,43500,49.3,5,36,2,0
50,48200,32.5,0,47,3,0
20,42400,48.5,4,35,4,0
43,47200,37.5,0,45,3,0
39,45400,33.7,3,39,4,0
41,45600,38.2,3,51,1,1
10,44400,45.0,3,28,5,0
34,46300,44.7,2,45,2,0
51,51700,41.7,3,45,1,1
40,45200,38.5,0,42,3,0
30,44900,35.6,2,29,5,0
38,48100,45.3,5,36,3,0
38,42400,39.3,3,38,4,0
39,48700,37.0,2,40,4,0
32,39600,47.3,5,34,4,0
38,39900,43.8,2,40,4,0
34,47900,39.2,4,35,3,0
6,43000,48.5,7,35,4,0
35,44500,36.1,3,46,3,0
42,43000,40.1,2,44,4,0
21,44500,49.2,3,32,3,1
27,40800,48.6,5,46,3,0
46,43700,35.6,1,41,2,0
49,48600,46.7,5,46,1,1
28,38400,45.2,2,40,5,0
23,44900,42.3,3,36,3,0
27,46400,42.5,4,46,4,0
47,50900,45.8,4,47,1,1
39,44700,38.9,3,43,2,1
13,43100,39.9,5,28,5,0
47,48800,42.5,2,36,2,0
43,49000,46.3,5,51,2,0
51,41500,41.7,3,39,3,0
42,46400,44.3,3,43,2,0
54,44700,40.6,3,36,3,0
27,43000,47.1,3,38,5,0
37,43000,40.6,3,36,4,0
34,47200,36.1,3,44,2,1
59,44900,41.7,4,39,2,1
30,42400,43.6,4,37,5,1
42,45900,39.5,3,36,3,0
46,47300,36.1,3,43,2,0
37,44600,40.5,2,42,2,0
33,44900,44.7,3,43,2,1
19,44800,43.2,5,37,5,0
46,51000,36.6,0,39,2,0
44,47300,41.1,2,42,3,0
34,39100,46.8,3,28,4,0
49,44700,47.1,3,31,3,0
30,42700,47.5,4,47,4,0
38,45700,43.1,3,41,3,0
38,46200,37.5,2,36,2,0
30,47000,42.6,3,47,3,1
55,46400,34.2,1,53,1,0
8,41700,45.9,6,29,4,0
14,40400,43.6,6,24,4,0
24,45700,34.0,0,48,3,0
18,41000,39.3,3,39,5,1
44,45700,40.9,4,40,4,0
25,41900,36.0,1,39,4,0
22,44000,44.6,3,47,2,1
37,46100,40.9,3,46,3,0
9,43500,44.0,4,29,3,0
45,43500,34.6,0,36,1,1
29,44600,42.6,5,35,2,0
31,45500,44.7,4,38,2,0
22,43100,39.8,3,35,3,1
28,42600,44.5,4,37,4,0
20,45500,36.2,3,40,3,0
25,40800,41.4,5,35,5,0
44,47500,43.1,3,50,1,1
34,43300,45.1,3,38,3,0
32,41800,46.9,4,35,4,0
57,49500,38.7,2,43,2,1
34,41200,42.0,4,39,4,0
19,43000,42.7,2,35,2,0
35,45600,32.6,1,41,3,0
41,46900,43.4,2,39,2,1
14,41600,43.3,3,26,3,0
31,43900,39.8,3,38,3,1
43,44700,40.0,1,39,4,0
32,43900,40.9,3,28,4,0
35,47700,43.6,2,46,1,1
32,40700,53.2,6,44,3,0
15,41100,41.5,2,38,4,1
46,44200,45.0,2,37,4,0
31,42500,43.7,4,38,2,1
44,44100,40.8,2,50,2,0
58,52700,41.7,1,48,1,1
53,50300,43.6,3,43,1,0
38,48600,37.7,3,45,2,1
61,49100,40.1,0,44,1,0
45,47400,32.7,1,38,1,1
42,44900,45.2,4,43,2,1
24,44200,44.2,5,34,4,0
16,41300,46.2,4,42,5,0
23,44200,46.1,5,53,3,0
35,46300,41.1,4,36,3,0
35,44000,45.7,4,40,4,0
38,48500,43.7,2,42,3,0
26,41500,46.8,3,30,3,0
23,41100,39.2,4,33,4,0
27,41700,42.9,4,39,4,0
37,43200,43.0,3,33,2,0
57,44800,48.9,3,58,2,1
48,47800,44.2,2,47,1,1
30,48700,36.0,2,33,3,1
32,46500,41.8,5,33,3,0
45,48800,35.7,1,46,2,0
67,55200,33.9,0,55,1,1
22,46400,45.1,2,32,4,0
37,43400,45.0,4,43,3,0
30,46400,43.2,4,42,3,0
20,43100,51.3,4,29,4,0
37,40900,40.7,5,48,3,0
47,44600,44.4,2,31,3,0
32,46400,38.0,1,44,3,0
36,50100,47.8,3,50,3,0
29,43000,40.5,4,35,4,0
13,40000,48.4,5,28,5,0
40,48600,49.2,4,35,2,1
31,45000,44.0,2,36,4,0
39,47300,35.7,2,47,2,0
32,41300,42.1,5,45,5,0
36,43400,36.8,2,49,3,0
52,48300,41.5,2,41,2,0
44,44900,41.2,4,46,3,0
39,43200,41.6,3,47,3,0
59,49600,34.4,3,49,1,0
20,43200,38.3,0,38,5,0
44,46800,41.0,4,54,3,0
29,42100,45.3,3,38,3,0
5,39800,44.1,7,37,5,0
39,44700,36.3,3,52,3,0
36,42500,44.0,3,38,3,1
39,49500,40.0,2,47,2,0
51,43800,36.8,0,47,3,0
36,45500,41.1,4,37,3,0
38,49200,37.1,1,42,2,1
46,44700,44.4,5,41,2,0
33,39000,47.0,4,28,5,0
57,47500,48.7,3,41,3,0
30,42000,39.2,5,40,5,0
60,44700,43.6,3,38,1,0
38,49400,37.1,3,36,3,0
40,44000,44.6,5,40,4,0
57,51400,39.2,2,41,1,1
22,40100,41.6,4,48,4,0
46,47500,37.3,3,41,2,0
36,45400,38.9,5,42,3,0
38,41400,50.3,2,31,3,0
41,38100,42.8,3,45,3,0
17,40500,45.1,2,38,4,0
32,42300,38.3,3,32,4,0
27,48400,35.7,1,35,3,0
30,47200,40.7,4,37,4,0
39,46100,45.4,4,45,2,1
47,46900,39.5,3,37,2,0
41,43100,38.5,3,41,2,0
21,39800,46.2,5,38,5,0
43,49000,36.9,2,39,3,0
40,46400,40.9,2,39,2,0
19,43700,39.5,3,41,4,0
21,42900,42.0,4,34,5,0
42,44300,44.4,4,35,3,0
41,48800,37.6,0,45,1,0
50,45900,38.7,6,40,1,0
40,50700,41.0,4,42,2,0
28,42700,46.0,5,37,3,0
45,45300,38.9,5,35,3,0
34,43600,46.9,4,41,4,0
40,46900,39.5,2,39,2,0
55,45500,34.6,0,52,2,0
20,41500,39.9,4,37,5,0
55,45400,40.9,3,42,1,0
61,46800,34.4,1,50,1,1
24,41400,37.0,3,34,4,0
26,43400,44.0,2,32,4,0
31,41300,39.7,2,40,3,0
39,47100,41.5,2,41,2,1
26,43800,38.9,1,34,4,0
36,46100,45.5,3,37,2,0
24,40200,45.8,3,37,5,0
32,42300,48.5,6,30,5,0
37,41800,44.8,4,36,3,0
40,47700,38.3,3,38,3,1
20,42500,49.8,5,41,3,0
35,49600,32.2,2,49,2,0
37,42700,38.2,4,43,2,0
10,46900,48.8,6,37,4,0
33,40200,39.3,3,42,2,1
10,43400,43.2,4,30,3,0
55,43800,35.1,0,53,1,0
31,44500,42.4,3,36,5,0
28,42000,46.4,4,42,3,0
44,46500,43.0,2,30,3,0
39,48300,40.1,2,49,3,0
16,39800,39.8,4,30,5,0
39,41600,36.8,3,37,3,0
19,45200,45.8,5,42,4,0
32,45100,41.2,5,40,3,0
35,45500,44.1,3,40,2,1
36,44500,44.8,3,47,3,0
49,50300,38.6,0,56,3,1
27,42400,40.1,4,41,3,0
51,46900,38.0,0,43,2,1
52,47600,41.5,2,36,1,1
49,45700,38.8,3,54,3,0
27,46300,52.1,2,36,3,0
42,46900,41.9,3,40,2,1
39,48800,35.7,1,56,3,0
44,42900,39.9,4,38,2,0
20,40300,45.8,5,38,5,1
45,43900,48.8,4,46,2,0
34,44100,38.8,3,36,4,0
34,43900,46.3,4,43,3,1
18,38700,52.1,8,33,4,0
39,43900,44.5,6,39,2,0
42,45900,41.8,3,39,3,0
31,42600,45.5,2,36,5,0
50,47300,43.7,1,55,1,1
10,43300,43.5,4,39,5,0
34,38900,39.5,2,39,3,1
25,41000,48.7,5,36,5,0
32,41900,36.4,2,38,4,0
58,45800,40.5,3,49,1,1
39,47200,42.4,4,42,3,0
24,46800,46.0,4,45,4,0
24,38400,48.6,5,30,5,0
33,42300,40.0,2,44,4,0
58,50500,42.8,4,44,1,1
42,46100,46.8,3,48,3,0
41,47400,36.3,5,35,3,0
30,42400,42.8,5,37,4,0
36,44900,47.8,3,42,4,0
26,43200,40.8,3,30,4,0
37,46600,43.8,2,52,4,0
30,42600,44.8,1,44,4,0
33,42800,42.3,2,33,3,1
36,41500,42.9,3,39,5,0
28,44500,39.8,5,28,4,0
33,45000,42.4,4,38,4,0
31,41400,46.9,6,34,3,0
46,47100,39.8,2,38,2,0
16,45400,42.7,2,37,5,0
40,44400,43.5,3,40,4,0
54,52600,35.8,2,45,1,1
40,48000,46.2,4,33,2,1
66,56100,39.4,1,52,1,0
35,42800,42.6,3,50,2,1
47,49500,36.4,0,45,1,0
22,39200,50.4,6,44,5,0
34,46400,37.1,2,41,3,0
16,42700,42.4,3,41,5,0
63,50800,40.9,2,50,1,1
33,46900,31.8,1,47,2,0
28,42500,39.7,4,40,4,0
11,41900,46.9,4,38,3,1
48,46100,42.1,2,42,1,1
29,40400,42.8,5,41,4,0
45,50700,40.6,3,50,2,0
35,43000,39.0,4,46,4,0
30,42600,40.0,2,39,4,0
36,43700,44.5,3,41,3,1
23,45300,36.6,3,41,4,0
31,42800,40.0,4,37,4,0
53,46300,36.8,2,47,1,0
46,48600,38.5,3,47,2,1
44,41700,42.4,1,51,3,0
19,42100,43.6,2,36,3,0
26,42800,43.7,2,36,3,1
26,43700,33.8,0,32,4,0
52,46600,40.3,3,49,2,0
28,39400,48.2,3,26,5,0
37,47800,37.3,2,40,2,1
30,45300,44.6,5,36,4,0
40,49500,35.8,4,50,2,0
33,44900,36.1,1,41,3,0
28,39600,38.0,4,38,5,0
31,38900,42.5,4,34,5,0
24,43000,35.5,2,48,4,0
47,44300,39.8,0,36,2,1
37,44600,36.9,3,34,2,0
24,44300,43.6,2,42,3,0
60,45000,31.8,0,46,1,1
26,41100,42.4,4,44,3,0
25,42300,38.4,5,38,4,0
23,43000,39.9,3,38,5,0
49,45300,41.2,2,40,3,0
27,45200,41.6,2,40,4,0
36,46400,35.8,4,43,3,0
20,42100,52.1,6,35,4,0
18,44700,41.2,3,41,4,0
62,52400,31.2,1,48,1,0
43,45800,39.2,2,38,3,0
32,43800,39.3,1,40,3,0
50,49900,37.0,0,44,1,0
34,45800,44.7,4,46,3,0
26,44800,44.4,4,53,4,0
37,50300,40.6,2,47,2,0
45,48200,39.5,2,35,3,0
30,45000,38.8,2,31,4,0
40,40200,45.2,5,48,3,1
47,47000,35.9,2,36,1,1
41,45200,47.1,2,38,3,0
11,39200,46.6,3,33,5,0
54,46300,42.8,2,50,1,1
22,47300,46.2,3,37,2,0
41,47900,43.7,2,39,3,1
38,44800,43.1,4,41,3,0
46,47900,48.7,5,48,2,0
40,46800,38.4,4,43,3,0
33,44300,43.9,5,47,3,0
30,40300,45.2,3,39,2,0
29,45300,45.2,2,40,3,1
29,46400,48.9,4,39,3,0
38,39700,39.0,3,41,4,0
21,37700,44.7,5,37,4,0
30,49300,43.4,2,41,2,1
47,46500,38.4,2,39,2,1
44,48700,47.8,2,47,1,1
45,46200,37.9,0,42,3,0
54,47900,36.5,0,50,1,1
24,47200,44.6,3,40,4,0
40,44800,45.1,4,26,3,0
46,46400,36.7,1,48,2,0
42,44700,43.6,5,44,2,0
29,44100,43.6,1,36,2,0
28,42700,44.0,3,36,4,0
29,46100,43.2,1,49,2,0
21,41800,53.1,6,41,4,0
